Year,Date,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Datetime,Day,Time,Month
2001,2001-01-01 00:01:00,3843859,HL217649,2001-01-01,035XX W LEXINGTON ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1133,11.0,24.0,27.0,06,1152782.0,1896511.0,2001,03/31/2006 10:03:38 PM,41.871881282,-87.714544564,"(41.871881282, -87.714544564)",2001-01-01 00:01:00,Monday,00:01:00,1
2001,2001-11-27 08:19:13,2352507,G711531,2001-11-27,046XX S SACRAMENTO AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,912,9.0,14.0,58.0,16,1157200.0,1873371.0,2001,08/17/2015 03:03:40 PM,41.808293888,-87.698951694,"(41.808293888, -87.698951694)",2001-11-27 08:19:13,Tuesday,08:19:13,11
2001,2001-10-10 17:00:00,1788413,G611125,2001-10-10,101XX S MAY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2232,22.0,34.0,73.0,07,1170400.0,1837597.0,2001,08/17/2015 03:03:40 PM,41.709847846,-87.651577051,"(41.709847846, -87.651577051)",2001-10-10 17:00:00,Wednesday,17:00:00,10
2001,2001-12-03 22:00:00,1877281,G726025,2001-12-03,017XX N NATCHEZ AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2513,25.0,36.0,25.0,07,1132626.0,1910983.0,2001,08/17/2015 03:03:40 PM,41.911969298,-87.788209118,"(41.911969298, -87.788209118)",2001-12-03 22:00:00,Monday,22:00:00,12
2001,2001-10-01 12:00:00,2167019,HH420135,2001-10-01,018XX S HAMLIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1014,10.0,24.0,29.0,07,1151303.0,1890808.0,2001,08/17/2015 03:03:40 PM,41.856260717,-87.720124174,"(41.856260717, -87.720124174)",2001-10-01 12:00:00,Monday,12:00:00,10
2001,2001-12-03 11:30:00,2101018,HH333288,2001-12-03,029XX W FULTON ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1331,12.0,27.0,27.0,06,1156699.0,1901905.0,2001,08/17/2015 03:03:40 PM,41.886604562,-87.700017455,"(41.886604562, -87.700017455)",2001-12-03 11:30:00,Monday,11:30:00,12
2001,2001-09-10 12:00:00,5359017,HN211578,2001-09-10,0000X S MICHIGAN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,BANK,False,False,123,1.0,42.0,32.0,06,1177277.0,1900255.0,2001,03/15/2007 06:47:07 PM,41.881635267,-87.62450045,"(41.881635267, -87.62450045)",2001-09-10 12:00:00,Monday,12:00:00,9
2001,2001-05-09 18:00:00,1524790,G268917,2001-05-09,114XX S EGGLESTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,False,2233,22.0,34.0,49.0,07,1175306.0,1828953.0,2001,03/31/2006 10:03:38 PM,41.686019434,-87.633867657,"(41.686019434, -87.633867657)",2001-05-09 18:00:00,Wednesday,18:00:00,5
2001,2001-12-28 13:53:48,1916654,G774114,2001-12-28,046XX W MONROE ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE-GARAGE,True,True,1113,11.0,28.0,25.0,26,1145316.0,1899117.0,2001,08/17/2015 03:03:40 PM,41.879176883,-87.741889654,"(41.879176883, -87.741889654)",2001-12-28 13:53:48,Friday,13:53:48,12
2001,2001-11-04 01:00:00,1830023,G664287,2001-11-04,044XX W DIVERSEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2523,25.0,31.0,20.0,07,1146441.0,1918288.0,2001,08/17/2015 03:03:40 PM,41.931762771,-87.737269666,"(41.931762771, -87.737269666)",2001-11-04 01:00:00,Sunday,01:00:00,11
2001,2001-12-18 22:30:00,2346630,HH609275,2001-12-18,036XX W 62ND ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, GROUNDS",False,False,823,8.0,13.0,65.0,06,1153048.0,1863292.0,2001,08/17/2015 03:03:40 PM,41.780718729,-87.714446524,"(41.780718729, -87.714446524)",2001-12-18 22:30:00,Tuesday,22:30:00,12
2001,2001-06-04 09:00:00,4371907,HL666890,2001-06-04,054XX S INGLESIDE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2131,2.0,4.0,41.0,06,1183492.0,1869598.0,2001,03/31/2006 10:03:38 PM,41.797367448,-87.602637187,"(41.797367448, -87.602637187)",2001-06-04 09:00:00,Monday,09:00:00,6
2001,2001-11-09 09:00:00,4893786,HM508773,2001-11-09,008XX N WINCHESTER AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1322,12.0,32.0,24.0,11,1163201.0,1905948.0,2001,08/12/2006 04:03:08 AM,41.897564713,-87.676026728,"(41.897564713, -87.676026728)",2001-11-09 09:00:00,Friday,09:00:00,11
2001,2001-06-27 15:48:02,2411686,G374785,2001-06-27,011XX N AVERS AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,False,False,1112,11.0,27.0,23.0,04B,1150474.0,1907093.0,2001,08/17/2015 03:03:40 PM,41.900964763,-87.7227418,"(41.900964763, -87.7227418)",2001-06-27 15:48:02,Wednesday,15:48:02,6
2001,2001-01-01 09:00:00,4615834,HM207307,2001-01-01,002XX E 79TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,623,6.0,6.0,44.0,06,1179192.0,1852642.0,2001,03/31/2006 10:03:38 PM,41.750937661,-87.618922258,"(41.750937661, -87.618922258)",2001-01-01 09:00:00,Monday,09:00:00,1
2001,2001-10-01 00:00:00,2473048,HH804804,2001-10-01,017XX N NATCHEZ AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2513,25.0,36.0,25.0,06,1132624.0,1911065.0,2001,08/17/2015 03:03:40 PM,41.912194351,-87.788214551,"(41.912194351, -87.788214551)",2001-10-01 00:00:00,Monday,00:00:00,10
2001,2001-12-15 03:21:00,1275,G749305,2001-12-15,012XX N PARKSIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,2531,25.0,29.0,25.0,01A,1138449.0,1907713.0,2001,03/18/2019 04:08:09 PM,41.902892482,-87.766896097,"(41.902892482, -87.766896097)",2001-12-15 03:21:00,Saturday,03:21:00,12
2001,2001-04-01 09:00:00,4781176,HM386461,2001-04-01,023XX N LATROBE AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,ALLEY,False,False,2515,25.0,37.0,19.0,06,1140960.0,1915056.0,2001,06/14/2006 04:14:16 AM,41.922996623,-87.757491503,"(41.922996623, -87.757491503)",2001-04-01 09:00:00,Sunday,09:00:00,4
2001,2001-06-16 18:01:43,2307567,G350407,2001-06-16,002XX N KOSTNER AVE,2027,NARCOTICS,POSS: CRACK,STREET,True,False,1114,11.0,28.0,26.0,18,1147064.0,1900789.0,2001,08/17/2015 03:03:40 PM,41.88373181,-87.73542846,"(41.88373181, -87.73542846)",2001-06-16 18:01:43,Saturday,18:01:43,6
2001,2001-07-19 14:25:00,951,G423609,2001-07-19,049XX N SHERIDAN RD,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,2024,20.0,46.0,3.0,01A,1168735.0,1933270.0,2001,03/19/2019 04:11:22 PM,41.972419422,-87.654906985,"(41.972419422, -87.654906985)",2001-07-19 14:25:00,Thursday,14:25:00,7
2001,2001-01-18 01:00:00,5461146,HN285060,2001-01-18,011XX W LUNT AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,2423,24.0,49.0,1.0,17,1166767.0,1946693.0,2001,01/24/2008 01:05:03 AM,42.009294992,-87.661756569,"(42.009294992, -87.661756569)",2001-01-18 01:00:00,Thursday,01:00:00,1
2001,2001-08-31 12:00:00,2166278,HH418605,2001-08-31,106XX S COTTAGE GROVE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,512,5.0,9.0,50.0,06,1182360.0,1834392.0,2001,08/17/2015 03:03:40 PM,41.700784716,-87.607876869,"(41.700784716, -87.607876869)",2001-08-31 12:00:00,Friday,12:00:00,8
2001,2001-09-01 10:00:00,6829376,HR237114,2001-09-01,013XX W CHICAGO AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,1324,12.0,27.0,24.0,06,1167100.0,1905426.0,2001,04/07/2009 01:04:36 AM,41.896049445,-87.661721222,"(41.896049445, -87.661721222)",2001-09-01 10:00:00,Saturday,10:00:00,9
2001,2001-06-29 20:25:35,2382733,G379851,2001-06-29,035XX W CHICAGO AVE,0460,BATTERY,SIMPLE,STREET,False,False,1121,11.0,27.0,23.0,08B,1152255.0,1905060.0,2001,08/17/2015 03:03:40 PM,41.895351042,-87.716253718,"(41.895351042, -87.716253718)",2001-06-29 20:25:35,Friday,20:25:35,6
2001,2001-11-03 21:00:00,2224807,HH495876,2001-11-03,002XX W MERCHANDISE MART PLZ,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,False,False,1831,18.0,42.0,8.0,26,1174629.0,1902608.0,2001,08/17/2015 03:03:40 PM,41.888151641,-87.634153324,"(41.888151641, -87.634153324)",2001-11-03 21:00:00,Saturday,21:00:00,11
2001,2001-07-01 10:00:00,2582192,HJ174436,2001-07-01,031XX W ROOSEVELT RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BAR OR TAVERN,False,False,1022,10.0,24.0,29.0,11,1155254.0,1894494.0,2001,08/17/2015 03:03:40 PM,41.86629716,-87.705522952,"(41.86629716, -87.705522952)",2001-07-01 10:00:00,Sunday,10:00:00,7
2001,2001-06-15 10:00:00,2706508,HJ333480,2001-06-15,026XX W VAN BUREN ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,False,False,1125,11.0,28.0,27.0,12,1158447.0,1898096.0,2001,08/17/2015 03:03:40 PM,41.876116729,-87.693702591,"(41.876116729, -87.693702591)",2001-06-15 10:00:00,Friday,10:00:00,6
2001,2001-01-01 00:00:00,3496126,HK563568,2001-01-01,012XX W 49TH PL,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,True,False,933,9.0,16.0,61.0,02,1168563.0,1871987.0,2001,03/31/2006 10:03:38 PM,41.804258318,-87.65731478,"(41.804258318, -87.65731478)",2001-01-01 00:00:00,Monday,00:00:00,1
2002,2002-12-14 18:00:00,2501975,HH838637,2002-12-14,076XX S LOWE AVE,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,ALLEY,False,False,621,6.0,17.0,71.0,26,1173288.0,1854309.0,2002,02/28/2018 03:56:25 PM,41.755644606,-87.640508123,"(41.755644606, -87.640508123)",2002-12-14 18:00:00,Saturday,18:00:00,12
2002,2002-12-07 17:30:00,2488808,HH825347,2002-12-07,048XX N CLARK ST,0810,THEFT,OVER $500,OTHER,False,False,2032,20.0,46.0,3.0,06,1165289.0,1932286.0,2002,02/28/2018 03:56:25 PM,41.969793474,-87.667606611,"(41.969793474, -87.667606611)",2002-12-07 17:30:00,Saturday,17:30:00,12
2002,2002-09-04 20:15:00,2330281,HH626947,2002-09-04,047XX W SCHUBERT AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,False,False,2521,25.0,31.0,19.0,07,1144363.0,1917461.0,2002,02/28/2018 03:56:25 PM,41.929532793,-87.744926932,"(41.929532793, -87.744926932)",2002-09-04 20:15:00,Wednesday,20:15:00,9
2002,2002-07-28 10:00:00,2261676,HH541987,2002-07-28,003XX W KINZIE ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1831,18.0,42.0,8.0,06,1173957.0,1902914.0,2002,02/28/2018 03:56:25 PM,41.889006322,-87.63661199,"(41.889006322, -87.63661199)",2002-07-28 10:00:00,Sunday,10:00:00,7
2002,2002-11-06 23:30:00,2440359,HH763711,2002-11-06,049XX W CONCORD PL,0820,THEFT,$500 AND UNDER,STREET,False,False,2533,25.0,37.0,25.0,06,1143009.0,1910512.0,2002,02/28/2018 03:56:25 PM,41.910489403,-87.750076233,"(41.910489403, -87.750076233)",2002-11-06 23:30:00,Wednesday,23:30:00,11
2002,2002-09-27 22:50:00,2376952,HH677079,2002-09-27,062XX S TALMAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,False,825,8.0,15.0,66.0,18,1159777.0,1863275.0,2002,02/28/2018 03:56:25 PM,41.78053653,-87.689777024,"(41.78053653, -87.689777024)",2002-09-27 22:50:00,Friday,22:50:00,9
2002,2002-04-25 18:03:01,2101822,HH330671,2002-04-25,045XX S KNOX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,815,8.0,23.0,56.0,14,1146119.0,1874031.0,2002,02/28/2018 03:56:25 PM,41.81032229,-87.739577968,"(41.81032229, -87.739577968)",2002-04-25 18:03:01,Thursday,18:03:01,4
2002,2002-08-16 14:19:15,2305801,HH584432,2002-08-16,030XX W FILLMORE ST,0460,BATTERY,SIMPLE,STREET,False,False,1134,11.0,28.0,29.0,08B,1156440.0,1895224.0,2002,02/10/2018 03:50:01 PM,41.868276473,-87.701149286,"(41.868276473, -87.701149286)",2002-08-16 14:19:15,Friday,14:19:15,8
2002,2002-11-26 12:40:00,2471859,HH802979,2002-11-26,048XX W NORTH AVE,0870,THEFT,POCKET-PICKING,GROCERY FOOD STORE,False,False,2533,25.0,37.0,25.0,06,1143844.0,1910199.0,2002,02/28/2018 03:56:25 PM,41.909614875,-87.747016581,"(41.909614875, -87.747016581)",2002-11-26 12:40:00,Tuesday,12:40:00,11
2002,2002-11-11 12:00:00,2465472,HH791874,2002-11-11,046XX S FRANCISCO AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,912,9.0,14.0,58.0,06,1157812.0,1873852.0,2002,02/28/2018 03:56:25 PM,41.809601397,-87.696693939,"(41.809601397, -87.696693939)",2002-11-11 12:00:00,Monday,12:00:00,11
2002,2002-08-23 06:19:54,2309993,HH598884,2002-08-23,004XX E 62ND ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,313,3.0,20.0,42.0,07,1180427.0,1864004.0,2002,02/28/2018 03:56:25 PM,41.782087938,-87.614048472,"(41.782087938, -87.614048472)",2002-08-23 06:19:54,Friday,06:19:54,8
2002,2002-06-18 13:00:00,2191375,HH451451,2002-06-18,002XX N LAVERGNE AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",False,False,1532,15.0,28.0,25.0,06,1143003.0,1901153.0,2002,02/28/2018 03:56:25 PM,41.884807342,-87.75033191,"(41.884807342, -87.75033191)",2002-06-18 13:00:00,Tuesday,13:00:00,6
2002,2002-09-08 19:40:00,2342852,HH634979,2002-09-08,067XX S CARPENTER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,724,7.0,17.0,68.0,14,1170473.0,1860188.0,2002,02/10/2018 03:50:01 PM,41.771839071,-87.650653408,"(41.771839071, -87.650653408)",2002-09-08 19:40:00,Sunday,19:40:00,9
2002,2002-08-20 18:59:18,2328472,HH593727,2002-08-20,005XX W 37TH ST,0810,THEFT,OVER $500,CURRENCY EXCHANGE,True,False,925,9.0,11.0,60.0,06,1173086.0,1880374.0,2002,02/10/2018 03:50:01 PM,41.82717423,-87.640478578,"(41.82717423, -87.640478578)",2002-08-20 18:59:18,Tuesday,18:59:18,8
2002,2002-05-02 21:40:00,2112371,HH345933,2002-05-02,054XX W CONGRESS PKWY,0560,ASSAULT,SIMPLE,STREET,False,False,1522,15.0,29.0,25.0,08A,1140361.0,1897154.0,2002,02/28/2018 03:56:25 PM,41.873882416,-87.760131945,"(41.873882416, -87.760131945)",2002-05-02 21:40:00,Thursday,21:40:00,5
2002,2002-04-26 11:26:52,2106367,HH331944,2002-04-26,013XX S SACRAMENTO DR,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,False,1022,10.0,24.0,29.0,08B,1156172.0,1893743.0,2002,02/28/2018 03:56:25 PM,41.864217865,-87.702173146,"(41.864217865, -87.702173146)",2002-04-26 11:26:52,Friday,11:26:52,4
2002,2002-04-26 15:15:00,2101325,HH332542,2002-04-26,019XX E 95TH ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,413,4.0,8.0,51.0,08B,1190933.0,1842364.0,2002,02/10/2018 03:50:01 PM,41.722458281,-87.576229431,"(41.722458281, -87.576229431)",2002-04-26 15:15:00,Friday,15:15:00,4
2002,2002-06-18 12:00:00,2191183,HH450691,2002-06-18,016XX W MELROSE ST,0810,THEFT,OVER $500,CONSTRUCTION SITE,False,False,1924,19.0,32.0,6.0,06,1164756.0,1921640.0,2002,02/28/2018 03:56:25 PM,41.940591715,-87.669869522,"(41.940591715, -87.669869522)",2002-06-18 12:00:00,Tuesday,12:00:00,6
2002,2002-10-23 23:00:00,2417127,HH734799,2002-10-23,041XX S ALBANY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,912,9.0,14.0,58.0,07,1156361.0,1877198.0,2002,02/28/2018 03:56:25 PM,41.81881263,-87.701925836,"(41.81881263, -87.701925836)",2002-10-23 23:00:00,Wednesday,23:00:00,10
2002,2002-07-20 01:10:24,2261527,HH522293,2002-07-20,049XX W FULLERTON AVE,0560,ASSAULT,SIMPLE,GAS STATION,False,False,2521,25.0,31.0,19.0,08A,1143166.0,1915509.0,2002,02/28/2018 03:56:25 PM,41.924198765,-87.74937447,"(41.924198765, -87.74937447)",2002-07-20 01:10:24,Saturday,01:10:24,7
2002,2002-09-11 10:30:00,2342455,HH640456,2002-09-11,011XX N WESTERN AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1312,12.0,1.0,24.0,06,1160207.0,1907331.0,2002,02/28/2018 03:56:25 PM,41.901422196,-87.686985067,"(41.901422196, -87.686985067)",2002-09-11 10:30:00,Wednesday,10:30:00,9
2002,2002-06-06 14:00:00,2175901,HH431627,2002-06-06,023XX S LAKE SHORE DR W,0810,THEFT,OVER $500,OTHER,False,False,133,1.0,2.0,33.0,06,1180210.0,1889411.0,2002,02/28/2018 03:56:25 PM,41.851811749,-87.61406434,"(41.851811749, -87.61406434)",2002-06-06 14:00:00,Thursday,14:00:00,6
2002,2002-07-16 16:24:13,2244742,HH514491,2002-07-16,007XX E 131ST ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CHA APARTMENT,False,True,533,5.0,9.0,54.0,04B,1183449.0,1818549.0,2002,02/28/2018 03:56:25 PM,41.657284072,-87.604380182,"(41.657284072, -87.604380182)",2002-07-16 16:24:13,Tuesday,16:24:13,7
2002,2002-12-14 09:30:00,2504563,HH846156,2002-12-14,082XX S DREXEL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,631,6.0,8.0,44.0,26,1183668.0,1850583.0,2002,02/28/2018 03:56:25 PM,41.74518439,-87.602584248,"(41.74518439, -87.602584248)",2002-12-14 09:30:00,Saturday,09:30:00,12
2002,2002-12-23 15:30:00,2511834,HH856303,2002-12-23,007XX N CENTRAL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1524,15.0,37.0,25.0,07,1138893.0,1904331.0,2002,02/28/2018 03:56:25 PM,41.893603805,-87.765347421,"(41.893603805, -87.765347421)",2002-12-23 15:30:00,Monday,15:30:00,12
2002,2002-05-14 16:00:00,2132951,HH374559,2002-05-14,005XX W 80TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,621,6.0,17.0,44.0,05,1174151.0,1851860.0,2002,02/28/2018 03:56:25 PM,41.748905131,-87.637418042,"(41.748905131, -87.637418042)",2002-05-14 16:00:00,Tuesday,16:00:00,5
2002,2002-06-27 02:30:00,2206981,HH470851,2002-06-27,082XX S INGLESIDE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,631,6.0,8.0,44.0,07,1183999.0,1850543.0,2002,02/10/2018 03:50:01 PM,41.745066906,-87.60137267,"(41.745066906, -87.60137267)",2002-06-27 02:30:00,Thursday,02:30:00,6
2002,2002-08-17 11:04:39,2300011,HH586315,2002-08-17,038XX S MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,False,211,2.0,3.0,35.0,26,1177831.0,1879513.0,2002,02/28/2018 03:56:25 PM,41.824705249,-87.623096173,"(41.824705249, -87.623096173)",2002-08-17 11:04:39,Saturday,11:04:39,8
2002,2002-04-28 01:00:00,2104194,HH336860,2002-04-28,039XX W BERTEAU AVE,0810,THEFT,OVER $500,STREET,False,False,1723,17.0,39.0,16.0,06,1149504.0,1927626.0,2002,02/10/2018 03:50:01 PM,41.957328008,-87.72577029,"(41.957328008, -87.72577029)",2002-04-28 01:00:00,Sunday,01:00:00,4
2002,2002-11-01 17:43:31,2438949,HH752972,2002-11-01,002XX N LOREL AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,True,False,1523,15.0,28.0,25.0,18,1140669.0,1901155.0,2002,02/10/2018 03:50:01 PM,41.884856023,-87.758902778,"(41.884856023, -87.758902778)",2002-11-01 17:43:31,Friday,17:43:31,11
2002,2002-09-15 17:19:21,2366205,HH650057,2002-09-15,037XX W 68TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,False,833,8.0,13.0,65.0,08B,1152697.0,1859259.0,2002,02/28/2018 03:56:25 PM,41.769658471,-87.715839536,"(41.769658471, -87.715839536)",2002-09-15 17:19:21,Sunday,17:19:21,9
2002,2002-04-25 08:30:00,2119841,HH329485,2002-04-25,044XX S PRAIRIE AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,221,2.0,3.0,38.0,16,1178780.0,1875738.0,2002,02/28/2018 03:56:25 PM,41.814324761,-87.619729627,"(41.814324761, -87.619729627)",2002-04-25 08:30:00,Thursday,08:30:00,4
2002,2002-07-07 01:30:00,2228376,HH493022,2002-07-07,020XX W 69TH ST,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,False,False,735,7.0,17.0,67.0,05,1164043.0,1858897.0,2002,02/10/2018 03:50:01 PM,41.768434033,-87.674260053,"(41.768434033, -87.674260053)",2002-07-07 01:30:00,Sunday,01:30:00,7
2002,2002-12-04 10:18:00,2496820,HH817517,2002-12-04,023XX S CHRISTIANA AVE,1661,GAMBLING,GAME/DICE,"SCHOOL, PUBLIC, BUILDING",True,False,1024,10.0,22.0,30.0,19,1154399.0,1888201.0,2002,02/10/2018 03:50:01 PM,41.849045571,-87.708829783,"(41.849045571, -87.708829783)",2002-12-04 10:18:00,Wednesday,10:18:00,12
2002,2002-06-11 00:00:00,2176997,HH433518,2002-06-11,061XX N NORTHCOTT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1612,16.0,41.0,10.0,14,1128029.0,1940374.0,2002,02/10/2018 03:50:01 PM,41.992700489,-87.804431155,"(41.992700489, -87.804431155)",2002-06-11 00:00:00,Tuesday,00:00:00,6
2002,2002-05-16 13:05:00,2136339,HH375947,2002-05-16,047XX S LAKE PARK AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,True,False,2132,2.0,4.0,39.0,03,1186364.0,1873970.0,2002,02/28/2018 03:56:25 PM,41.809297059,-87.591967028,"(41.809297059, -87.591967028)",2002-05-16 13:05:00,Thursday,13:05:00,5
2002,2002-10-01 12:00:00,2383597,HH688888,2002-10-01,031XX W FULTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1331,12.0,27.0,27.0,14,1155326.0,1901835.0,2002,02/28/2018 03:56:25 PM,41.886440171,-87.705061361,"(41.886440171, -87.705061361)",2002-10-01 12:00:00,Tuesday,12:00:00,10
2002,2002-10-24 20:30:00,2419214,HH736939,2002-10-24,071XX W ALTGELD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2512,25.0,36.0,18.0,07,1127911.0,1915823.0,2002,02/28/2018 03:56:25 PM,41.925331815,-87.805421559,"(41.925331815, -87.805421559)",2002-10-24 20:30:00,Thursday,20:30:00,10
2002,2002-09-03 01:00:00,2336802,HH623879,2002-09-03,042XX W WRIGHTWOOD AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,False,2524,25.0,31.0,20.0,18,1147523.0,1916936.0,2002,02/28/2018 03:56:25 PM,41.92803205,-87.733328216,"(41.92803205, -87.733328216)",2002-09-03 01:00:00,Tuesday,01:00:00,9
2002,2002-05-14 19:30:00,2132558,HH371976,2002-05-14,010XX W 77TH ST,0460,BATTERY,SIMPLE,APARTMENT,False,True,612,6.0,17.0,71.0,08B,1170860.0,1853765.0,2002,02/28/2018 03:56:25 PM,41.754205111,-87.649421988,"(41.754205111, -87.649421988)",2002-05-14 19:30:00,Tuesday,19:30:00,5
2002,2002-09-13 18:00:00,2348725,HH649259,2002-09-13,092XX S ELLIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,413,4.0,8.0,47.0,14,1184501.0,1843874.0,2002,02/28/2018 03:56:25 PM,41.726754707,-87.599741573,"(41.726754707, -87.599741573)",2002-09-13 18:00:00,Friday,18:00:00,9
2002,2002-06-10 16:00:00,2176534,HH432666,2002-06-10,002XX W JACKSON BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,SAVINGS AND LOAN,False,True,112,1.0,2.0,32.0,26,1174674.0,1898951.0,2002,02/28/2018 03:56:25 PM,41.878115609,-87.634097494,"(41.878115609, -87.634097494)",2002-06-10 16:00:00,Monday,16:00:00,6
2002,2002-09-04 17:46:38,2331741,HH625976,2002-09-04,049XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,224,2.0,3.0,38.0,14,1178879.0,1872259.0,2002,02/28/2018 03:56:25 PM,41.804775828,-87.619472488,"(41.804775828, -87.619472488)",2002-09-04 17:46:38,Wednesday,17:46:38,9
2002,2002-06-20 21:05:00,2195479,HH455893,2002-06-20,032XX N KOSTNER AVE,0460,BATTERY,SIMPLE,APARTMENT,False,True,1731,17.0,31.0,16.0,08B,1146481.0,1921125.0,2002,02/10/2018 03:50:01 PM,41.939546992,-87.737050157,"(41.939546992, -87.737050157)",2002-06-20 21:05:00,Thursday,21:05:00,6
2002,2002-12-15 03:00:00,2502908,HH839438,2002-12-15,021XX N PULASKI RD,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,True,False,2525,25.0,30.0,20.0,08B,1149370.0,1913774.0,2002,02/10/2018 03:50:01 PM,41.919319567,-87.726623328,"(41.919319567, -87.726623328)",2002-12-15 03:00:00,Sunday,03:00:00,12
2002,2002-06-27 18:40:00,2209928,HH471735,2002-06-27,050XX W EDDY ST,0460,BATTERY,SIMPLE,STREET,False,False,1634,16.0,38.0,15.0,08B,1142079.0,1923152.0,2002,02/10/2018 03:50:01 PM,41.945192156,-87.75317856,"(41.945192156, -87.75317856)",2002-06-27 18:40:00,Thursday,18:40:00,6
